ad_id,list_id,area,area_name,ward,ward_name,street_name,company_ad,apartment_type,size,rooms,toilets,longitude,latitude,owner,deposit,price_million_per_m2,price
155077368,114280348,102,Quận 7,9468.0,Phường Tân Kiểng,Lâm Văn Bền,True,"Căn hộ dịch vụ, mini",35.0,1,1.0,106.7156,10.7451,False,5000000.0,0.14285714285714202,5000000.0
150952147,110741408,110,Quận Gò Vấp,9269.0,Phường 14,59,True,Chung cư,65.0,2,2.0,106.65078,10.85346,False,0.0,0.13076923076923,8500000.0
155077389,114280353,102,Quận 7,9470.0,Phường Bình Thuận,Huỳnh Tấn Phát,True,Chung cư,73.0,2,2.0,106.7276,10.7416,False,18000000.0,0.12328767123287601,9000000.0
154926643,114149283,98,Quận 3,9353.0,Phường 14,Lê Văn Sỹ,True,"Căn hộ dịch vụ, mini",35.0,1,1.0,106.6809,10.7861,False,0.0,0.37142857142857105,13000000.0
153859046,113231802,100,Quận 5,9411.0,Phường 4,An Dương Vương,True,Chung cư,87.0,2,2.0,106.6807,10.7601,False,0.0,0.21839080459770102,19000000.0
155077418,114280379,112,Quận Tân Bình,9301.0,Phường 12,Nguyễn Thái Bình,True,Chung cư,25.0,1,1.0,106.6501,10.7945,False,1.0,0.196,4900000.0
155077423,114280386,109,Quận Bình Thạnh,9290.0,Phường 15,Chu Văn An,False,"Căn hộ dịch vụ, mini",38.0,2,1.0,106.705,10.8002,False,12750000.0,0.223684210526315,8500000.0
154470716,113756104,112,Quận Tân Bình,9307.0,Phường 5,Hoàng Sa,True,"Căn hộ dịch vụ, mini",30.0,1,1.0,106.6621,10.7911,False,5500000.0,0.18333333333333302,5500000.0
154775812,114018248,112,Quận Tân Bình,9299.0,Phường 2,Hồng Hà,True,Chung cư,60.0,1,1.0,106.6685,10.8131,False,0.0,0.23333333333333303,14000000.0
155077442,114280394,119,Thành phố Thủ Đức,9251.0,Phường Long Thạnh Mỹ (Quận 9 cũ),Nguyễn Xiển,True,Chung cư,64.0,2,2.0,106.8197,10.8452,False,0.0,0.125,8000000.0
146170689,106678225,102,Quận 7,9474.0,Phường Tân Phong,Phạm Văn Nghị,True,Chung cư,70.0,2,1.0,106.70673,10.72911,False,0.0,0.14285714285714202,10000000.0
154775829,114018259,103,Quận 8,9444.0,Phường 11,Bến Bình Đông,True,Chung cư,60.0,2,1.0,106.666,10.7497,False,17000000.0,0.14166666666666602,8500000.0
155077447,114280410,113,Quận Tân Phú,9316.0,Phường Sơn Kỳ,N1,True,Chung cư,67.0,2,2.0,106.6159,10.8037,False,0.0,0.16417910447761103,11000000.0
154317834,113625055,111,Quận Phú Nhuận,9329.0,Phường 3,Phan Xích Long,True,"Căn hộ dịch vụ, mini",25.0,1,1.0,106.682,10.8025,False,0.0,0.231999999999999,5800000.0
146640496,107071461,119,Thành phố Thủ Đức,9341.0,Phường An Phú (Quận 2 cũ),Mai Chí Thọ,True,Chung cư,45.0,1,1.0,106.75218,10.79675,False,0.0,0.22222222222222202,10000000.0
155077464,114280422,112,Quận Tân Bình,9312.0,Phường 14,80 Ba Vân,True,Duplex,75.0,2,1.0,106.6408,10.7952,False,0.0,0.066666666666666,5000000.0
153707157,113100782,119,Thành phố Thủ Đức,9341.0,Phường An Phú (Quận 2 cũ),Mai Chí Thọ,True,Chung cư,70.0,2,2.0,106.752,10.7966,False,0.0,0.18571428571428503,13000000.0
154926727,114149361,110,Quận Gò Vấp,9267.0,Phường 16,Thống Nhất,True,Duplex,35.0,1,1.0,106.6648,10.8493,False,5500000.0,0.157142857142857,5500000.0
154775864,114018289,109,Quận Bình Thạnh,9279.0,Phường 13,Đặng Thuỳ Trâm,True,"Căn hộ dịch vụ, mini",35.0,1,1.0,106.7027,10.8292,False,0.0,0.18285714285714202,6400000.0
155077489,114280446,107,Quận 12,9227.0,Phường Thạnh Xuân,Thạnh Xuân 13,True,Chung cư,50.0,1,1.0,106.6773,10.8786,False,12000000.0,0.12,6000000.0
154926721,114149375,119,Thành phố Thủ Đức,9246.0,Phường Linh Tây (Quận Thủ Đức cũ),Phạm Văn Đồng,True,Chung cư,56.0,2,1.0,106.7536,10.8612,False,0.0,0.17857142857142802,10000000.0
154926736,114149376,113,Quận Tân Phú,9315.0,Phường Tây Thạnh,C2,True,Chung cư,79.0,2,1.0,106.626,10.812100000000001,False,5500000.0,0.069620253164556,5500000.0
146640534,107071492,102,Quận 7,9474.0,Phường Tân Phong,Nguyễn Văn Linh,True,Chung cư,75.0,2,2.0,106.7033,10.729,False,0.0,0.186666666666666,14000000.0
155077493,114280454,103,Quận 8,9450.0,Phường 5,Tạ Quang Bửu,True,Chung cư,51.0,1,1.0,106.6635,10.7343,False,22000000.0,0.21568627450980302,11000000.0
153249205,112707601,107,Quận 12,9227.0,Phường Thạnh Xuân,Thạnh Xuân 13,True,Chung cư,58.0,2,1.0,106.6773,10.8786,False,18000000.0,0.155172413793103,9000000.0
154317905,113625109,112,Quận Tân Bình,9299.0,Phường 2,Phạm Văn Hai,True,"Căn hộ dịch vụ, mini",40.0,1,1.0,106.6651,10.7996,False,0.0,0.225,9000000.0
153401483,112838685,119,Thành phố Thủ Đức,9341.0,Phường An Phú (Quận 2 cũ),Xa Lộ Hà Nội,True,Chung cư,76.0,2,2.0,106.7459,10.8023,False,0.0,0.23684210526315702,18000000.0
154775922,114018339,110,Quận Gò Vấp,9267.0,Phường 16,Thống Nhất,True,Duplex,35.0,1,1.0,106.6648,10.8493,False,5500000.0,0.157142857142857,5500000.0
154926789,114149416,96,Quận 1,9220.0,Phường Bến Thành,Nguyễn Trãi,True,"Căn hộ dịch vụ, mini",45.0,1,1.0,106.6917,10.7701,False,10500000.0,0.23333333333333303,10500000.0
154775894,114018360,108,Quận Bình Tân,9464.0,Phường An Lạc,Võ Văn Kiệt,True,Chung cư,75.0,2,2.0,106.6119,10.7225,False,0.0,0.11333333333333301,8500000.0
155077523,114280506,110,Quận Gò Vấp,9271.0,Phường 5,Nguyễn Thái Sơn,True,Duplex,40.0,1,1.0,106.6905,10.8275,False,4400000.0,0.11000000000000001,4400000.0
155077566,114280510,107,Quận 12,9227.0,Phường Thạnh Xuân,Thạnh Xuân 13,True,Chung cư,58.0,2,1.0,106.6773,10.8786,False,13000000.0,0.112068965517241,6500000.0
153249247,112707647,107,Quận 12,9227.0,Phường Thạnh Xuân,Thạnh Xuân 13,True,Chung cư,80.0,3,2.0,106.6772,10.8786,False,20000000.0,0.125,10000000.0
154775958,114018369,107,Quận 12,9237.0,Phường Tân Thới Nhất,Phan Văn Hớn,True,Chung cư,70.0,3,2.0,106.6191,10.8285,False,7000000.0,0.1,7000000.0
155077540,114280517,102,Quận 7,9470.0,Phường Bình Thuận,Lý Phục Man,True,"Căn hộ dịch vụ, mini",35.0,1,1.0,106.722,10.7424,False,5900000.0,0.168571428571428,5900000.0
153859241,113231946,103,Quận 8,9450.0,Phường 5,Tạ Quang Bửu,False,Chung cư,62.0,2,1.0,106.6633,10.7341,False,23600000.0,0.19032258064516103,11800000.0
149429819,109430864,99,Quận 4,9408.0,Phường 2,Đường Khánh Hội,True,"Căn hộ dịch vụ, mini",35.0,1,1.0,106.69911,10.75879,False,0.0,0.171428571428571,6000000.0
108825508,76400730,119,Thành phố Thủ Đức,9257.0,Phường Phước Long A (Quận 9 cũ),số 32 đường Thủy Lợi,True,Chung cư,69.0,2,2.0,106.7639,10.8259,False,18000000.0,0.130434782608695,9000000.0
154470878,113756253,100,Quận 5,9411.0,Phường 4,Trần Phú,True,"Căn hộ dịch vụ, mini",30.0,1,1.0,106.6791,10.7625,False,6000000.0,0.2,6000000.0
154926841,114149473,107,Quận 12,9237.0,Phường Tân Thới Nhất,"102 Số 102 Đường Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, TP. HCM",True,Chung cư,65.0,2,2.0,106.6191,10.8285,False,14000000.0,0.115384615384615,7500000.0
155077624,114280568,119,Thành phố Thủ Đức,9347.0,Phường Cát Lái (Quận 2 cũ),Đường số 46 - CL,True,"Căn hộ dịch vụ, mini",20.0,1,1.0,106.7935,10.7725,False,0.0,0.17500000000000002,3500000.0
149276017,109299836,99,Quận 4,9410.0,Phường 1,Bến Vân Đồn,True,Chung cư,82.0,2,2.0,106.69159,10.75691,False,0.0,0.195121951219512,16000000.0
154775996,114018430,107,Quận 12,9237.0,Phường Tân Thới Nhất,Phan Văn Hớn,True,Chung cư,65.0,2,2.0,106.6156,10.8295,False,0.0,0.107692307692307,7000000.0
154776031,114018432,110,Quận Gò Vấp,9265.0,Phường 17,Lê Đức Thọ,True,Duplex,35.0,1,1.0,106.6811,10.8355,False,5500000.0,0.157142857142857,5500000.0
154776032,114018434,100,Quận 5,9414.0,Phường 12,Hải Thượng Lãng Ông,True,"Căn hộ dịch vụ, mini",40.0,1,1.0,106.6601,10.7564,False,8000000.0,0.2,8000000.0
155077638,114280583,119,Thành phố Thủ Đức,9253.0,Phường Hiệp Phú (Quận 9 cũ),Phan Chu Trinh,True,Chung cư,70.0,2,2.0,106.7721,10.8417,False,0.0,0.1,7000000.0
155077648,114280588,107,Quận 12,9227.0,Phường Thạnh Xuân,Thạnh Xuân 13,True,Chung cư,65.0,2,2.0,106.6773,10.8786,False,14000000.0,0.107692307692307,7000000.0
154776045,114018449,119,Thành phố Thủ Đức,9348.0,Phường Thạnh Mỹ Lợi (Quận 2 cũ),Lê Hiến Mai,True,Duplex,133.0,3,2.0,106.7546,10.7771,False,0.0,0.360902255639097,48000000.0
155077658,114280602,112,Quận Tân Bình,9302.0,Phường 13,Cộng Hòa,True,"Căn hộ dịch vụ, mini",35.0,1,1.0,106.6437,10.8058,False,10000000.0,0.14285714285714202,5000000.0
149121682,109168795,119,Thành phố Thủ Đức,9251.0,Phường Long Thạnh Mỹ (Quận 9 cũ),Nguyễn Xiển,True,Chung cư,59.0,2,2.0,106.81972,10.8454,False,2.0,0.12711864406779602,7500000.0
155077673,114280615,105,Quận 10,9369.0,Phường 11,Ðiện Biên Phủ,True,Chung cư,28.0,1,1.0,106.68,10.7735,False,0.0,0.196428571428571,5500000.0
147887307,108120239,99,Quận 4,9397.0,Phường 13,Bến Vân Đồn,True,Chung cư,34.0,1,1.0,106.70363,10.76709,False,0.0,0.323529411764705,11000000.0
144422094,105236660,102,Quận 7,9474.0,Phường Tân Phong,Phạm Văn Nghị,True,Chung cư,70.0,2,1.0,106.70673,10.72911,False,0.0,0.14285714285714202,10000000.0
155077711,114280653,119,Thành phố Thủ Đức,9341.0,Phường An Phú (Quận 2 cũ),Mai Chí Thọ,True,Chung cư,51.0,1,1.0,106.7519,10.7966,False,2.0,0.22549019607843102,11500000.0
155077733,114280666,118,Huyện Nhà Bè,9526.0,Xã Phước Kiển,Trần Thị Liền,True,Chung cư,30.0,1,1.0,106.7046,10.7101,False,0.0,0.16666666666666602,5000000.0
152332706,111921380,105,Quận 10,9365.0,Phường 15,Hẻm 595 Đường Cách Mạng Tháng 8,True,Chung cư,35.0,1,1.0,106.6688,10.7833,False,7000000.0,0.2,7000000.0
154926957,114149605,102,Quận 7,9470.0,Phường Bình Thuận,Huỳnh Tấn Phát,True,"Căn hộ dịch vụ, mini",30.0,1,1.0,106.7203,10.7417,False,5500000.0,0.176666666666666,5300000.0
149734461,109693157,99,Quận 4,9405.0,Phường 4,Khánh Hội,True,"Căn hộ dịch vụ, mini",20.0,1,1.0,106.7005,10.7565,False,5500000.0,0.275,5500000.0
154926976,114149617,102,Quận 7,9472.0,Phường Phú Thuận,Hoàng Quốc Việt,True,"Căn hộ dịch vụ, mini",50.0,1,1.0,106.7403,10.713799999999999,False,7000000.0,0.14,7000000.0
155077772,114280705,119,Thành phố Thủ Đức,9239.0,Phường Bình Chiểu (Quận Thủ Đức cũ),Bình Chiểu,True,Chung cư,61.0,2,2.0,106.7356,10.878,False,13000000.0,0.10655737704918,6500000.0
155077776,114280706,112,Quận Tân Bình,9301.0,Phường 12,Cộng Hòa,False,Chung cư,100.0,3,2.0,106.6523,10.803,False,0.0,0.12,12000000.0
154926998,114149638,115,Huyện Bình Chánh,9519.0,Xã An Phú Tây,Nguyễn Văn Linh,False,Chung cư,54.0,2,2.0,106.6038,10.692,False,9000000.0,0.08333333333333301,4500000.0
154926992,114149642,112,Quận Tân Bình,9300.0,Phường 4,Hoàng Văn Thụ,True,"Căn hộ dịch vụ, mini",30.0,1,1.0,106.6565,10.7959,False,0.0,0.2,6000000.0
155077792,114280719,107,Quận 12,9227.0,Phường Thạnh Xuân,Thạnh Xuân 13,True,Chung cư,80.0,3,2.0,106.6773,10.8786,False,16000000.0,0.1,8000000.0
154776191,114018579,109,Quận Bình Thạnh,9279.0,Phường 13,ĐẶNG THUỲ TRÂM,True,"Căn hộ dịch vụ, mini",25.0,1,1.0,106.7006,10.8318,False,0.0,0.22,5500000.0
148195182,108382491,103,Quận 8,9450.0,Phường 5,"Phố Tạ Quang Bửu, Phường 5, Quận 8, Hồ Chí Minh",True,Chung cư,150.0,3,2.0,106.66362,10.73445,False,27000000.0,0.09,13500000.0
148967433,109037852,110,Quận Gò Vấp,9269.0,Phường 14,Phạm Văn Chiêu,True,"Căn hộ dịch vụ, mini",28.0,1,1.0,106.66065,10.852477,False,5000000.0,0.171428571428571,4800000.0
126505789,90425631,102,Quận 7,9472.0,Phường Phú Thuận,Đường Huỳnh Tấn Phát,True,"Căn hộ dịch vụ, mini",35.0,1,1.0,106.73212,10.73042,False,3000000.0,0.08571428571428501,3000000.0
155077813,114280736,107,Quận 12,9237.0,Phường Tân Thới Nhất,Đường Dương Thị Giang Phường Tân Thới Nhất Q12,True,Chung cư,70.0,2,2.0,106.6143,10.8291,False,16000000.0,0.114285714285714,8000000.0
150952577,110741793,108,Quận Bình Tân,9461.0,Phường Bình Trị Đông B,Đường số 7,True,"Căn hộ dịch vụ, mini",25.0,1,1.0,106.61689,10.751566,False,0.0,0.14,3500000.0
148812118,108906796,112,Quận Tân Bình,9299.0,Phường 2,Bạch Đằng,True,Chung cư,30.0,1,1.0,106.6653,10.8138,False,0.0,0.16666666666666602,5000000.0
154776220,114018608,119,Thành phố Thủ Đức,9262.0,Phường Phú Hữu (Quận 9 cũ),Phú Hữu,True,Chung cư,55.0,1,1.0,106.8,10.7934,False,0.0,0.11818181818181801,6500000.0
150496304,110348594,111,Quận Phú Nhuận,9328.0,Phường 7,Đường Phan Đăng Lưu,True,Chung cư,60.0,2,1.0,106.68455,10.80324,False,0.0,0.16166666666666601,9700000.0
154776229,114018616,103,Quận 8,9443.0,Phường 3,Dạ Nam,True,"Căn hộ dịch vụ, mini",22.0,1,1.0,106.7136,10.7403,False,0.0,0.25,5500000.0
154926343,114149695,102,Quận 7,9470.0,Phường Bình Thuận,Huỳnh Tấn Phát,True,"Căn hộ dịch vụ, mini",40.0,1,1.0,106.7204,10.7417,False,5000000.0,0.125,5000000.0
154927078,114149704,113,Quận Tân Phú,9316.0,Phường Sơn Kỳ,N1,True,Chung cư,85.0,2,2.0,106.6159,10.8037,False,0.0,0.17647058823529402,15000000.0
154318287,113625417,103,Quận 8,9447.0,Phường 4,Cao Lỗ,True,Chung cư,90.0,3,2.0,106.6781,10.739,False,0.0,0.10555555555555501,9500000.0
154776256,114018643,112,Quận Tân Bình,9302.0,Phường 13,Hoàng Hoa Thám,True,Chung cư,45.0,1,1.0,106.6476,10.8051,False,1.0,0.18888888888888802,8500000.0
151720521,111397204,113,Quận Tân Phú,9316.0,Phường Sơn Kỳ,N1,True,Chung cư,84.0,3,2.0,106.61603,10.803840000000001,False,22000000.0,0.13095238095238002,11000000.0
154624099,113887582,108,Quận Bình Tân,9458.0,Phường Bình Hưng Hoà B,"Lô 5 Khu dân cư Vĩnh Lộc, Phường Bình Hưng Hòa B, Bình Tân, Hồ Chí Minh",True,Chung cư,42.0,1,1.0,106.583,10.799900000000001,False,3400000.0,0.08095238095238001,3400000.0
155077897,114280805,109,Quận Bình Thạnh,9287.0,Phường 24,Bạch Đằng,True,"Căn hộ dịch vụ, mini",40.0,1,1.0,106.7102,10.8029,False,0.0,0.19,7600000.0
155077905,114280817,109,Quận Bình Thạnh,9284.0,Phường 25,Võ Oanh,True,"Căn hộ dịch vụ, mini",60.0,2,1.0,106.718,10.8037,False,0.0,0.116666666666666,7000000.0
154776300,114018677,106,Quận 11,9380.0,Phường 15,Lý Thường Kiệt,True,Chung cư,84.0,2,2.0,106.6567,10.7748,False,16000000.0,0.09523809523809501,8000000.0
148349004,108513661,105,Quận 10,9367.0,Phường 14,Tô Hiến Thành,True,Chung cư,79.0,2,2.0,106.66218,10.7747,False,0.0,0.20253164556962003,16000000.0
154165336,113494402,112,Quận Tân Bình,9300.0,Phường 4,Cộng Hòa,True,"Căn hộ dịch vụ, mini",25.0,1,1.0,106.6595,10.8007,False,0.0,0.2,5000000.0
154624119,113887622,111,Quận Phú Nhuận,9333.0,Phường 15,Nguyễn Văn Trỗi,True,Chung cư,55.0,1,1.0,106.68,10.7929,False,0.0,0.09636363636363601,5300000.0
154624133,113887637,108,Quận Bình Tân,9458.0,Phường Bình Hưng Hoà B,"Khu Đô Thị Vĩnh Lộc, Bình Hưng Hòa, Bình Tân, TpHCM",True,Chung cư,42.0,1,1.0,106.583,10.799900000000001,False,3400000.0,0.08095238095238001,3400000.0
154927152,114149781,107,Quận 12,9227.0,Phường Thạnh Xuân,Thạnh Xuân 13,True,Chung cư,70.0,2,1.0,106.666,10.8629,False,18000000.0,0.128571428571428,9000000.0
154927155,114149784,96,Quận 1,9225.0,Phường Nguyễn Cư Trinh,Nguyễn Cảnh Chân,True,"Căn hộ dịch vụ, mini",40.0,1,1.0,106.6863,10.76,False,0.0,0.21250000000000002,8500000.0
151261244,111004067,102,Quận 7,9470.0,Phường Bình Thuận,Lý Phục Man,True,Chung cư,40.0,1,1.0,106.722,10.7424,False,0.0,0.12250000000000001,4900000.0
149735558,109693348,102,Quận 7,9475.0,Phường Phú Mỹ,Nguyễn Lương Bằng,True,Chung cư,70.0,2,2.0,106.7319,10.7072,False,0.0,0.135714285714285,9500000.0
154927166,114149802,103,Quận 8,9452.0,Phường 6,Phạm Thế Hiển,True,Chung cư,73.0,2,2.0,106.6429,10.7327,False,24000000.0,0.16438356164383502,12000000.0
154776363,114018730,113,Quận Tân Phú,9319.0,Phường Phú Thọ Hòa,Vườn Lài,True,Chung cư,78.0,2,2.0,106.6276,10.7847,False,0.0,0.102564102564102,8000000.0
154776021,114018742,102,Quận 7,9469.0,Phường Tân Hưng,Nguyễn Hữu Thọ,True,Chung cư,77.0,2,2.0,106.7014,10.7434,False,0.0,0.20779220779220703,16000000.0
154927184,114149816,105,Quận 10,9369.0,Phường 11,Nguyễn Tri phương,True,"Căn hộ dịch vụ, mini",30.0,1,1.0,106.6675,10.7656,False,0.0,0.266666666666666,8000000.0
155077983,114280889,119,Thành phố Thủ Đức,9350.0,Phường Thủ Thiêm (Quận 2 cũ),Mai Chí Thọ,True,Chung cư,136.0,3,2.0,106.7173,10.7715,False,0.0,0.44117647058823506,60000000.0
154776054,114018746,119,Thành phố Thủ Đức,9344.0,Phường Bình Trưng Tây (Quận 2 cũ),Lê Văn Thịnh,True,"Căn hộ dịch vụ, mini",38.0,1,1.0,106.7694,10.7819,False,0.0,0.13157894736842102,5000000.0
154927198,114149825,111,Quận Phú Nhuận,9331.0,Phường 2,Phan Đăng Lưu,True,"Căn hộ dịch vụ, mini",30.0,1,1.0,106.6834,10.8021,False,0.0,0.19,5700000.0
153554938,112970178,119,Thành phố Thủ Đức,9251.0,Phường Long Thạnh Mỹ (Quận 9 cũ),Nguyễn Xiển,True,Chung cư,60.0,2,2.0,106.8197,10.8452,False,0.0,0.1,6000000.0
154776204,114018758,115,Huyện Bình Chánh,9518.0,Xã Phong Phú,Nguyễn Văn Linh,True,Chung cư,55.0,2,2.0,106.644,10.7109,False,5000000.0,0.09090909090909001,5000000.0
154776387,114018759,102,Quận 7,9466.0,Phường Tân Thuận Đông,Bùi Văn Ba,True,Chung cư,76.0,2,1.0,106.7359,10.7504,False,0.0,0.157894736842105,12000000.0
155078021,114280912,119,Thành phố Thủ Đức,9344.0,Phường Bình Trưng Tây (Quận 2 cũ),Bình Trưng Tây,True,Chung cư,95.0,3,2.0,106.7621,10.782399999999999,False,0.0,0.13684210526315702,13000000.0
154776316,114018772,109,Quận Bình Thạnh,9279.0,Phường 13,Nơ Trang Long,True,"Căn hộ dịch vụ, mini",30.0,1,1.0,106.6987,10.8184,False,0.0,0.16,4800000.0
154165424,113494484,113,Quận Tân Phú,9319.0,Phường Phú Thọ Hòa,Vườn Lài,True,"Căn hộ dịch vụ, mini",25.0,1,1.0,106.6296,10.7881,False,0.0,0.152,3800000.0
155078040,114280933,119,Thành phố Thủ Đức,9250.0,Phường Long Bình (Quận 9 cũ),Long Thạnh Mỹ,False,Chung cư,70.0,2,2.0,106.856,10.786,False,0.0,0.21428571428571402,15000000.0
155078044,114280940,111,Quận Phú Nhuận,9328.0,Phường 7,Phùng Văn Cung,True,"Căn hộ dịch vụ, mini",35.0,1,1.0,106.6848,10.801,False,0.0,0.21428571428571402,7500000.0
154927246,114149873,111,Quận Phú Nhuận,9325.0,Phường 4,Phan Xích Long,True,"Căn hộ dịch vụ, mini",40.0,1,1.0,106.6819,10.8023,False,0.0,0.27,10800000.0
154776439,114018809,112,Quận Tân Bình,9300.0,Phường 4,Hoàng Văn Thụ,True,"Căn hộ dịch vụ, mini",45.0,1,1.0,106.6565,10.7959,False,0.0,0.18444444444444402,8300000.0
153555008,112970237,119,Thành phố Thủ Đức,9251.0,Phường Long Thạnh Mỹ (Quận 9 cũ),Nguyễn Xiển,True,Chung cư,60.0,2,2.0,106.8197,10.8452,False,0.0,0.1,6000000.0
154776447,114018818,111,Quận Phú Nhuận,9329.0,Phường 3,Phan Đăng Lưu,True,"Căn hộ dịch vụ, mini",25.0,1,1.0,106.6828,10.8017,False,0.0,0.24,6000000.0
154776453,114018823,107,Quận 12,9237.0,Phường Tân Thới Nhất,Trường Chinh,True,Chung cư,65.0,2,2.0,106.6259,10.8259,False,0.0,0.107692307692307,7000000.0
154927232,114149907,102,Quận 7,9474.0,Phường Tân Phong,"Hưng Gia, Hưng Phước",True,"Căn hộ dịch vụ, mini",45.0,1,1.0,106.7082,10.7333,False,0.0,0.155555555555555,7000000.0
154927292,114149909,105,Quận 10,9370.0,Phường 10,Thành thái,True,Duplex,30.0,1,1.0,106.6613,10.7784,False,0.0,0.23333333333333303,7000000.0
154927294,114149910,112,Quận Tân Bình,9299.0,Phường 2,Hồng Hà,True,Chung cư,70.0,2,2.0,106.6685,10.8131,False,0.0,0.24285714285714202,17000000.0
155078110,114281001,109,Quận Bình Thạnh,9284.0,Phường 25,Ung Văn Khiêm,True,Chung cư,30.0,1,1.0,106.7202,10.8058,False,7400000.0,0.246666666666666,7400000.0
155078120,114281003,112,Quận Tân Bình,9299.0,Phường 2,Cửu Long,True,"Căn hộ dịch vụ, mini",30.0,1,1.0,106.6664,10.81,False,0.0,0.18333333333333302,5500000.0
153097725,112577067,102,Quận 7,9467.0,Phường Tân Thuận Tây,Nguyễn Văn Linh,True,Chung cư,60.0,2,2.0,106.7236,10.7508,False,0.0,0.2,12000000.0
155078132,114281014,103,Quận 8,9452.0,Phường 6,Phạm Thế Hiển,True,Chung cư,78.0,3,2.0,106.6429,10.7327,False,26000000.0,0.16666666666666602,13000000.0
153097744,112577082,119,Thành phố Thủ Đức,9341.0,Phường An Phú (Quận 2 cũ),Xa Lộ Hà Nội,True,Chung cư,78.0,2,2.0,106.7459,10.8023,False,0.0,0.24358974358974303,19000000.0
123683567,88197693,102,Quận 7,9466.0,Phường Tân Thuận Đông,Đường Bùi Văn Ba,True,Chung cư,50.0,1,1.0,106.73594,10.75055,False,0.0,0.15,7500000.0
153554881,112970312,109,Quận Bình Thạnh,9279.0,Phường 13,Đường Đặng Thùy Trâm,True,Chung cư,60.0,2,1.0,106.7024,10.829,False,1.0,0.146666666666666,8800000.0
154318612,113625674,96,Quận 1,9218.0,Phường Đa Kao,Đinh Tiên Hoàng,True,"Căn hộ dịch vụ, mini",38.0,1,1.0,106.6974,10.7903,False,0.0,0.205263157894736,7800000.0
154776537,114018895,119,Thành phố Thủ Đức,9343.0,Phường Bình Trưng Đông (Quận 2 cũ),56,True,Chung cư,60.0,2,2.0,106.7682,10.7819,False,16000000.0,0.133333333333333,8000000.0
155078157,114281049,96,Quận 1,9218.0,Phường Đa Kao,hoàng sa,True,"Căn hộ dịch vụ, mini",35.0,1,1.0,106.7031,10.7924,False,8500000.0,0.24285714285714202,8500000.0
154776565,114018910,111,Quận Phú Nhuận,9328.0,Phường 7,"Cù Lao, Nguyễn Công Hoan, Phan Xích Long, Nhiêu Tứ, Trường Sa",True,"Căn hộ dịch vụ, mini",40.0,1,1.0,106.6893,10.8023,False,0.0,0.1875,7500000.0
155078172,114281055,112,Quận Tân Bình,9299.0,Phường 2,Hồng Hà,True,Chung cư,73.0,2,1.0,106.6685,10.8131,False,0.0,0.21232876712328702,15500000.0
154776578,114018918,111,Quận Phú Nhuận,9328.0,Phường 7,Phùng Văn Cung,False,Officetel,40.0,1,1.0,106.6849,10.8011,False,20000000.0,0.24750000000000003,9900000.0
150039739,109955690,115,Huyện Bình Chánh,9518.0,Xã Phong Phú,Nguyễn Văn Linh,True,Chung cư,50.0,2,2.0,106.64413,10.71096,False,10000000.0,0.1,5000000.0
154927395,114150001,119,Thành phố Thủ Đức,9341.0,Phường An Phú (Quận 2 cũ),Nguyễn Thị Định,True,Chung cư,61.0,2,2.0,106.7529,10.7917,False,18000000.0,0.147540983606557,9000000.0
154776596,114018939,109,Quận Bình Thạnh,9291.0,Phường 2,Bùi Hữu Nghĩa,True,"Căn hộ dịch vụ, mini",28.0,1,1.0,106.7013,10.8013,False,1.0,0.20357142857142801,5700000.0
154776681,114019000,101,Quận 6,9439.0,Phường 10,Lý Chiêu Hoàng,True,Chung cư,88.0,3,2.0,106.6287,10.7377,False,0.0,0.11363636363636301,10000000.0
155078221,114281155,102,Quận 7,9468.0,Phường Tân Kiểng,Đường Số 2,True,"Căn hộ dịch vụ, mini",30.0,1,1.0,106.71,10.749,False,0.0,0.15,4500000.0
154927504,114150084,105,Quận 10,9367.0,Phường 14,Tô Hiến Thành,True,Chung cư,73.0,2,2.0,106.6621,10.7747,False,0.0,0.24657534246575302,18000000.0
153402258,112839367,96,Quận 1,9219.0,Phường Bến Nghé,Tôn Đức Thắng,True,Chung cư,80.0,2,2.0,106.707,10.7777,False,0.0,0.35000000000000003,28000000.0
150496831,110349017,112,Quận Tân Bình,9308.0,Phường 10,Đường Lạc Long Quân,True,"Căn hộ dịch vụ, mini",40.0,1,1.0,106.6499,10.7798,False,0.0,0.15,6000000.0
155078318,114281180,112,Quận Tân Bình,9300.0,Phường 4,Hoàng Việt,True,Duplex,40.0,1,1.0,106.6587,10.7945,False,0.0,0.1375,5500000.0
155078323,114281182,112,Quận Tân Bình,9308.0,Phường 10,Ni Sư Huỳnh Liên,True,Chung cư,30.0,1,1.0,106.6485,10.7834,False,5000000.0,0.16666666666666602,5000000.0
155078322,114281191,109,Quận Bình Thạnh,9284.0,Phường 25,Điện Biên Phủ,True,Chung cư,92.0,2,2.0,106.7193,10.7988,False,40000000.0,0.21739130434782603,20000000.0
154768409,114019049,107,Quận 12,9228.0,Phường Thạnh Lộc,Thạnh Lộc,True,"Căn hộ dịch vụ, mini",30.0,1,1.0,106.6884,10.880700000000001,False,0.0,0.11333333333333301,3400000.0
154776751,114019065,109,Quận Bình Thạnh,9294.0,Phường 17,Nguyễn Cửu Vân,True,Chung cư,45.0,1,1.0,106.7064,10.7959,False,0.0,0.23333333333333303,10500000.0
